@relation AdultData-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement

@attribute age numeric
@attribute workclass numeric
@attribute fnlwgt numeric
@attribute education numeric
@attribute education-num numeric
@attribute marital-status numeric
@attribute occupation numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country numeric
@attribute income_label {0,1}

@data
53,1,167410,10,13,1,13,2,1,2,0,0,40,40,0
79,4,183686,10,13,3,12,1,5,2,0,0,20,40,1
46,3,207940,16,10,3,3,1,3,2,0,0,40,40,1
37,3,172538,12,9,5,7,4,5,2,0,0,40,40,0
29,2,142443,10,13,3,10,1,5,2,0,0,60,40,0
43,1,114537,10,13,3,10,1,5,2,0,0,40,40,0
45,3,129336,13,14,3,1,1,5,2,0,0,45,40,1
39,3,454915,12,9,5,6,3,5,2,0,0,40,40,0
44,3,203943,10,13,3,4,1,3,2,0,0,35,40,1
56,5,110238,10,13,4,10,2,5,1,0,0,40,40,1
22,3,157332,16,10,5,10,4,5,1,0,0,40,40,0
55,3,189719,10,13,3,4,1,5,2,0,0,45,40,1
39,3,237943,10,13,3,12,1,5,2,0,0,30,40,1
53,3,126977,12,9,6,3,2,5,2,0,0,35,40,0
30,3,356882,11,16,5,10,4,5,2,0,0,20,40,0
32,3,226267,5,3,4,3,3,5,2,0,0,40,8,0
21,3,186648,16,10,5,8,4,5,2,0,0,20,40,0
30,6,169496,10,13,3,13,1,5,2,0,0,40,40,1
21,3,184135,12,9,5,7,4,3,2,0,0,1,40,0
24,5,166036,16,10,3,14,1,5,2,0,0,60,40,0
33,3,123920,16,10,5,4,2,3,1,0,0,40,40,0
30,1,319280,16,10,5,3,2,5,2,0,0,40,40,0
52,3,159670,8,12,3,4,1,5,2,0,0,40,40,0
40,2,218995,16,10,3,4,1,5,2,0,0,42,40,1
49,3,67365,12,9,3,3,1,5,2,0,0,40,40,1
21,3,185551,12,9,5,12,4,5,1,0,0,36,40,0
29,3,446559,8,12,3,4,6,5,1,0,0,50,40,0
79,2,146244,11,16,7,10,5,5,1,0,0,40,40,0
19,3,52372,16,10,5,8,4,5,2,0,0,20,40,0
38,5,163204,12,9,3,3,1,5,2,3411,0,25,40,0
52,5,102346,16,10,5,10,4,5,1,0,0,35,40,0
69,3,541737,16,10,7,1,2,5,1,2050,0,24,40,0
48,3,160220,9,11,3,12,1,5,2,0,0,40,40,1
50,5,343748,16,10,3,3,1,5,2,0,0,35,40,0
55,3,84774,12,9,3,9,6,5,1,0,0,30,40,0
37,3,39606,9,11,1,12,5,5,1,0,0,40,40,0
63,2,379940,10,13,3,10,1,5,2,0,0,40,40,1
42,3,180032,13,14,5,10,2,5,1,0,0,40,40,0
43,5,271665,12,9,3,12,1,5,2,0,0,45,40,0
30,3,241583,16,10,3,7,1,5,2,0,0,40,40,0
30,3,111415,12,9,3,8,1,5,2,0,0,55,11,0
25,3,211424,10,13,5,4,4,5,2,0,0,40,40,0
26,5,231714,12,9,3,3,1,5,2,0,0,40,40,0
72,3,284080,4,2,1,8,2,3,2,0,0,40,40,0
59,3,81929,11,16,3,10,1,5,2,0,2415,45,40,1
56,3,193818,7,5,1,3,2,5,2,0,0,40,40,0
74,5,173929,11,16,4,10,2,5,2,0,0,25,40,1
20,3,266467,12,9,5,8,4,5,2,0,0,25,40,0
34,3,224358,1,6,5,8,5,3,1,0,0,40,40,0
54,3,174319,12,9,1,14,2,5,2,0,0,40,40,0
44,3,278476,16,10,3,12,1,5,2,0,0,60,40,1
41,3,428499,2,7,3,3,1,5,2,0,1485,50,40,1
24,3,354351,12,9,5,3,4,5,2,0,0,40,40,0
40,2,183096,7,5,3,8,6,5,1,0,0,40,42,1
35,3,99156,10,13,5,12,2,5,2,0,0,50,40,0
27,3,191177,16,10,5,1,4,5,1,0,0,40,40,0
48,3,245948,12,9,5,7,2,3,1,2174,0,40,40,0
44,3,219288,6,4,3,3,1,5,2,0,0,35,40,0
35,3,70447,16,10,5,10,5,2,2,4650,0,20,40,0
57,3,191318,13,14,3,10,1,5,2,0,0,40,40,1
43,6,198965,13,14,3,10,1,5,2,0,0,40,40,1
20,3,167787,16,10,5,12,4,5,1,0,0,20,40,0
38,6,149455,12,9,5,8,5,3,1,0,0,40,40,0
59,3,146013,16,10,3,12,1,5,2,4064,0,40,40,0
40,3,164663,12,9,3,14,1,5,2,0,0,40,40,0
40,3,321856,12,9,1,14,2,5,2,0,0,60,40,1
33,3,309350,12,9,3,1,1,5,2,0,0,40,40,0
47,3,312088,12,9,3,3,1,5,2,0,0,40,40,0
53,3,20438,16,10,6,4,5,1,1,0,0,15,40,0
53,3,90624,2,7,3,3,1,3,2,0,0,40,40,0
25,3,215384,2,7,5,8,2,5,2,0,0,40,40,0
53,3,358056,2,7,1,8,5,5,1,0,0,40,40,0
46,6,170165,12,9,6,1,5,5,1,0,0,37,40,0
34,3,271933,12,9,3,6,6,5,1,0,0,40,40,0
38,6,107164,16,10,6,4,4,5,2,0,0,40,40,0
75,5,309955,15,15,3,10,1,5,2,0,2174,50,40,1
48,3,232840,16,10,7,1,5,5,1,0,0,43,40,0
22,3,117363,10,13,5,1,2,5,1,0,0,35,40,0
74,5,292915,10,13,3,4,1,5,2,0,1825,12,40,1
64,3,212838,12,9,3,12,1,5,2,0,0,65,40,1
34,3,96480,16,10,6,4,5,5,1,0,0,40,40,0
45,2,164427,10,13,1,10,5,5,1,0,0,40,40,0
28,3,221452,12,9,5,1,2,5,2,0,0,40,40,0
42,5,29962,10,13,3,12,1,5,2,0,0,48,40,0
36,3,183892,12,9,1,14,2,5,2,8614,0,45,40,1
33,3,284531,10,13,5,12,2,5,1,0,0,40,40,0
27,3,168138,12,9,5,4,4,5,2,0,0,40,40,0
59,2,171328,12,9,6,11,3,3,1,0,2339,40,40,0
33,3,66278,13,14,5,10,2,5,1,0,0,40,40,0
21,3,78170,12,9,5,3,2,5,2,0,0,42,40,0
61,5,30073,12,9,3,5,1,5,2,0,1848,60,40,1
22,3,349368,16,10,3,1,6,5,1,0,0,40,40,0
31,3,157886,16,10,3,8,6,5,1,0,0,40,40,0
57,3,124852,16,10,5,6,4,3,2,0,0,40,40,0
37,3,194004,2,7,3,3,1,5,2,0,0,25,40,0
55,3,125000,15,15,3,4,1,5,2,0,0,60,40,1
27,3,109611,7,5,3,7,6,5,1,0,0,37,33,0
31,3,402361,12,9,3,3,1,5,2,0,0,40,40,0
21,3,45607,16,10,5,8,4,5,1,0,0,40,40,0
58,1,298643,12,9,1,1,5,3,1,0,0,40,40,0
31,3,123983,16,10,6,12,5,2,2,0,0,40,36,0
20,3,212668,16,10,5,12,4,5,1,0,0,30,40,0
28,2,146949,12,9,3,6,1,5,2,0,0,40,40,0
24,3,211129,10,13,5,12,4,5,1,0,0,35,40,0
32,3,114746,12,9,6,6,5,2,1,0,0,60,36,0
51,3,142835,2,7,3,7,1,5,2,0,0,40,40,0
30,3,229051,7,5,3,8,1,5,2,0,0,37,40,0
23,3,182117,8,12,5,8,4,5,2,0,0,60,40,0
37,1,187046,16,10,3,10,1,5,2,0,0,40,40,1
27,3,177119,16,10,1,1,5,5,1,0,0,44,40,0
27,3,153291,15,15,3,10,6,5,1,0,0,50,40,1
24,6,257621,10,13,5,10,2,5,1,0,0,20,40,0
39,3,179824,12,9,5,7,5,3,1,0,0,36,40,0
44,3,242619,16,10,3,7,1,5,2,0,0,40,40,0
32,5,241885,1,6,1,3,2,5,2,0,0,40,40,0
50,5,27539,16,10,3,5,1,5,2,7688,0,40,40,1
25,3,427744,1,6,3,4,1,5,2,0,0,40,40,0
30,3,267161,16,10,3,13,6,3,1,0,0,45,40,0
61,4,66614,12,9,3,3,1,5,2,0,0,40,40,0
35,3,282951,10,13,3,4,1,5,2,0,0,70,40,0
50,2,226497,16,10,3,11,1,5,2,0,0,52,40,1
45,3,207277,10,13,3,4,1,5,2,0,0,50,40,1
35,3,282979,12,9,3,12,1,5,2,5178,0,50,40,1
29,3,107458,12,9,3,14,1,5,2,0,0,40,40,0
22,3,333910,16,10,5,13,2,5,1,0,0,43,40,0
33,3,232475,16,10,5,12,4,5,2,0,0,45,40,0
39,3,188069,7,5,3,14,1,5,2,0,0,25,40,0
37,6,378916,12,9,3,1,1,5,2,0,0,40,40,0
36,3,29984,3,8,3,14,1,5,2,0,0,40,40,0
57,2,44273,12,9,7,14,2,5,1,0,0,40,40,0
26,3,216010,12,9,6,4,4,5,1,0,0,40,40,0
36,3,54229,8,12,3,4,6,5,1,0,0,37,40,0
25,3,236242,15,15,5,10,2,5,1,0,0,30,40,0
29,2,188278,16,10,3,10,1,5,2,0,0,40,40,0
46,2,297759,16,10,1,13,2,5,1,0,0,40,40,0
31,3,248178,16,10,3,8,1,3,2,0,0,35,40,0
30,3,255279,12,9,1,1,5,5,1,0,0,20,40,0
30,3,350979,12,9,3,3,1,2,2,0,0,40,26,0
59,3,113203,12,9,1,1,2,5,1,0,0,40,40,0
31,2,90409,16,10,3,4,1,5,2,0,0,35,40,0
28,3,175431,7,5,1,10,2,3,1,0,0,40,40,0
34,3,177675,10,13,3,13,1,5,2,0,0,40,40,1
44,3,230684,10,13,3,4,1,5,2,7688,0,50,40,1
24,3,64167,9,11,5,13,5,3,1,0,0,40,40,0
44,5,246862,12,9,3,10,6,5,1,0,0,40,23,1
28,3,185127,16,10,5,12,2,5,2,0,0,40,40,0
46,3,368561,10,13,3,12,1,5,2,0,0,55,40,1
38,3,51838,12,9,3,10,6,5,1,0,0,40,40,0
36,3,207568,12,9,3,3,1,5,2,0,0,50,40,0
30,2,44566,10,13,3,10,1,5,2,0,0,40,40,0
33,3,225507,1,6,5,8,4,5,1,0,0,25,40,0
58,3,85767,16,10,3,12,1,5,2,0,0,48,40,0
38,3,146091,11,16,3,4,6,5,1,99999,0,36,40,1
43,3,403276,12,9,3,3,1,5,2,0,0,40,40,0
49,3,252079,16,10,3,14,1,5,2,0,0,40,40,1
31,3,157078,1,6,5,1,5,5,1,0,0,40,40,0
53,3,276369,12,9,3,4,1,5,2,0,0,45,40,0
47,3,163814,1,6,3,3,1,5,2,0,0,40,40,0
29,3,351324,10,13,5,12,4,5,1,0,0,40,40,0
31,3,213179,12,9,3,14,1,5,2,0,0,60,40,1
41,6,187322,10,13,5,10,2,5,2,0,0,40,40,0
50,3,193871,10,13,1,4,5,5,1,0,0,40,40,0
45,3,297884,10,13,1,4,2,5,2,0,0,40,40,1
27,3,204788,12,9,5,1,2,5,1,0,0,40,40,0
44,3,188331,16,10,1,4,5,5,1,0,0,42,40,0
39,6,183092,11,16,1,10,2,5,1,0,0,40,40,1
36,3,132879,12,9,1,4,5,5,2,0,0,45,40,0
46,3,144351,13,14,3,10,1,5,2,0,0,40,40,1
25,3,306666,16,10,3,12,1,3,2,0,0,45,40,0
43,3,135606,13,14,1,4,2,5,1,0,0,50,40,1
32,3,553405,10,13,3,12,1,5,2,99999,0,50,40,1
35,3,38294,12,9,3,3,1,5,2,0,0,40,40,0
28,3,334368,9,11,5,10,2,5,1,4650,0,40,40,0
41,3,184466,2,7,3,11,1,5,2,0,0,55,40,0
31,3,373432,7,5,3,3,1,5,2,0,0,43,40,0
45,3,84790,10,13,3,10,1,5,2,0,0,55,40,1
53,2,205005,10,13,3,10,6,5,1,0,0,60,40,1
42,3,201495,10,13,3,4,1,5,2,0,0,40,40,0
29,3,143582,12,9,3,1,6,2,1,0,0,35,41,0
22,3,133833,16,10,5,1,4,5,1,0,0,40,40,0
58,5,105592,6,4,3,14,1,5,2,0,0,40,40,1
52,3,147629,12,9,3,14,1,5,2,0,0,60,40,1
50,3,74879,12,9,4,6,5,5,1,0,0,40,40,0
20,3,206215,12,9,5,1,4,5,1,0,0,40,40,0
42,3,117319,12,9,3,3,1,5,2,0,1672,40,40,0
21,3,296158,12,9,5,3,4,5,2,0,0,35,40,0
33,3,433375,4,2,3,3,1,5,2,0,0,35,27,0
28,3,259840,10,13,3,12,1,5,2,0,0,60,40,1
21,3,410439,16,10,5,12,4,5,2,0,0,24,40,0
58,3,119386,9,11,1,1,2,5,1,0,0,60,40,0
19,3,225294,12,9,5,8,4,3,1,0,0,40,40,0
34,3,118941,2,7,5,8,2,5,1,0,0,40,22,0
48,3,25468,13,14,1,4,2,5,2,99999,0,50,40,1
24,3,39615,10,13,5,12,2,5,2,0,0,45,40,0
17,3,147339,1,6,5,10,4,4,1,0,0,15,40,0
45,3,327886,15,15,5,10,2,5,2,0,0,40,40,1
27,3,149624,16,10,3,1,1,5,2,0,0,30,40,0
33,3,149184,12,9,5,10,2,5,2,0,0,60,40,1
35,3,42044,12,9,3,7,1,5,2,0,0,30,40,0
43,6,261929,11,16,4,10,5,5,2,25236,0,64,40,1
50,3,98215,12,9,1,8,2,5,2,0,0,40,40,0
35,3,133454,1,6,1,7,2,5,2,0,0,50,40,0
42,3,165599,12,9,3,6,1,5,2,0,0,40,40,1
50,1,306707,12,9,5,1,5,3,1,0,0,12,40,0
44,3,222504,16,10,3,1,6,5,1,0,0,45,40,1
22,3,48347,10,13,5,5,4,5,2,0,0,40,40,0
20,3,212582,16,10,5,8,4,5,1,0,0,16,40,0
44,3,194049,16,10,1,8,5,3,1,0,0,35,40,0
35,6,372130,12,9,3,11,1,3,2,0,0,40,40,0
25,3,289980,12,9,5,6,2,5,2,0,0,35,40,0
24,3,185452,10,13,5,13,2,5,1,0,0,50,40,0
54,3,101017,6,4,3,3,1,5,2,0,0,40,40,0
51,2,155118,13,14,3,10,6,5,1,0,0,70,40,1
33,3,237833,16,10,1,13,2,5,1,0,0,40,40,0
41,3,116493,12,9,1,3,2,5,2,13550,0,44,40,1
31,5,229946,12,9,3,10,1,5,2,0,0,40,4,0
47,5,192755,12,9,3,7,6,5,1,0,0,20,40,1
31,2,175778,10,13,1,10,2,5,1,0,0,40,40,0
19,3,146679,16,10,5,4,4,3,2,0,0,30,40,0
40,1,171231,10,13,5,1,2,5,2,0,0,40,34,0
32,5,35595,12,9,3,3,1,5,2,0,0,50,40,0
45,2,170099,8,12,3,6,1,5,2,0,0,40,40,0
46,3,220124,12,9,6,3,2,5,2,0,0,37,40,0
71,3,157909,16,10,5,8,2,5,1,2964,0,60,40,0
39,3,29814,12,9,3,3,1,5,2,0,0,40,40,0
61,3,176689,12,9,3,14,1,5,2,0,0,40,40,0
39,3,324420,4,2,3,3,1,5,2,0,0,45,27,0
44,5,83812,10,13,1,4,2,5,2,0,0,60,40,0
42,3,77373,16,10,3,6,1,5,2,0,0,38,40,0
19,3,244115,12,9,5,8,4,3,2,0,0,30,40,0
37,3,421633,13,14,5,4,2,3,1,0,0,40,40,1
26,3,120268,12,9,3,8,1,5,2,0,0,50,40,0
31,3,19491,16,10,5,3,2,5,2,0,0,40,40,0
60,3,88055,1,6,3,14,1,5,2,0,0,40,40,0
24,3,100321,16,10,1,3,2,5,2,0,0,48,40,0
36,3,186865,11,16,3,10,1,5,2,0,0,60,40,1
33,3,200246,16,10,4,10,2,5,2,0,0,40,40,0
26,3,358124,12,9,5,8,3,3,1,0,0,40,40,0
50,3,228057,12,9,3,14,1,5,2,0,0,40,40,0
31,5,122749,9,11,1,3,4,5,2,0,0,20,40,0
24,3,77665,12,9,5,3,2,5,2,0,0,42,40,0
29,2,132412,10,13,5,6,4,5,2,0,0,40,40,0
45,3,197731,12,9,3,7,1,5,2,0,0,40,40,0
37,3,61299,16,10,3,3,1,5,2,0,0,45,40,0
27,3,142075,16,10,5,8,4,5,2,0,0,24,40,0
33,3,53373,12,9,3,3,1,5,2,0,0,35,40,0
37,4,382802,11,16,3,10,1,3,2,0,0,99,40,1
50,1,69345,8,12,3,4,1,5,2,0,0,60,40,0
32,3,193380,12,9,5,14,4,5,2,0,0,40,40,0
17,3,184924,7,5,5,6,4,5,2,0,1719,15,40,0
63,5,404547,12,9,3,3,1,5,2,0,0,30,40,0
33,3,90668,12,9,5,1,2,5,1,0,0,40,40,0
41,3,35166,15,15,3,10,1,5,2,15024,0,50,40,1
40,3,180985,13,14,3,4,1,5,2,0,0,50,40,1
33,3,388741,16,10,5,1,5,4,1,0,0,38,40,0
35,3,44780,16,10,3,1,6,5,1,7688,0,20,40,1
23,3,460046,12,9,6,4,5,5,1,0,0,42,40,0
26,3,371556,16,10,5,1,2,5,1,0,0,40,40,0
24,3,162593,10,13,5,1,2,2,1,0,0,40,40,0
19,3,220001,16,10,5,5,4,5,2,0,0,50,40,0
36,2,110791,8,12,6,1,5,5,1,0,0,40,40,0
40,3,123306,9,11,3,10,1,5,2,0,0,40,40,1
28,3,198813,12,9,5,6,4,3,1,0,0,40,40,0
35,3,186845,15,15,3,10,1,5,2,0,0,45,40,1
35,3,379959,12,9,1,8,2,5,1,0,0,40,40,0
29,3,29361,12,9,5,8,2,5,1,0,0,38,40,0
53,2,20676,12,9,3,4,1,1,2,0,0,48,40,0
39,3,180477,13,14,5,10,2,5,2,0,0,60,40,1
37,3,176900,12,9,3,3,1,5,2,0,0,99,40,1
34,5,179673,15,15,3,10,1,5,2,7688,0,60,40,1
24,3,112706,9,11,5,13,4,5,2,0,0,40,40,0
46,6,27243,11,16,3,10,1,5,2,7688,0,45,40,1
35,3,198202,12,9,5,4,2,5,1,0,0,54,40,0
38,3,204501,10,13,3,4,1,5,2,0,0,55,40,1
20,3,86143,16,10,5,8,3,2,2,0,0,30,40,0
57,3,178353,12,9,3,3,1,5,2,0,0,50,40,1
33,3,150154,16,10,3,3,1,5,2,0,0,40,40,0
36,3,192664,2,7,5,3,4,5,2,0,0,40,40,0
26,3,195105,12,9,5,12,2,4,2,0,0,40,40,0
33,3,348416,12,9,5,1,5,3,1,0,0,40,40,0
26,3,292353,6,4,3,7,1,4,2,0,0,40,40,0
56,5,258752,10,13,3,4,1,5,2,0,0,60,40,0
35,1,185053,10,13,5,10,4,5,1,0,0,40,40,0
27,4,114158,10,13,5,4,4,5,1,0,0,40,40,0
50,1,32801,10,13,3,4,6,1,1,0,0,40,40,1
35,3,33975,13,14,5,10,2,5,2,0,0,45,40,1
26,5,163189,12,9,5,12,4,5,2,0,0,40,40,0
27,2,230885,10,13,3,11,1,5,2,0,0,45,40,1
43,3,113324,12,9,3,3,1,5,2,0,1902,40,40,1
54,2,279452,12,9,3,5,1,5,2,0,0,40,40,0
29,3,385092,16,10,1,10,4,5,1,0,0,36,40,0
23,3,615367,10,13,5,12,2,5,1,0,0,40,40,0
29,3,169631,12,9,4,1,4,5,1,0,0,40,40,0
27,3,89598,16,10,5,1,5,5,1,0,0,60,40,0
43,5,116666,15,15,3,10,1,4,2,0,0,35,40,1
32,3,116677,12,9,3,3,1,5,2,0,0,40,40,0
43,3,122749,12,9,3,3,1,5,2,0,0,55,40,0
33,3,857532,3,8,5,11,4,3,2,0,0,40,40,0
32,3,151053,12,9,3,6,1,5,2,0,0,40,40,1
49,5,111959,10,13,3,4,1,5,2,0,0,60,35,1
54,3,225599,13,14,3,10,1,2,2,7298,0,40,20,1
32,3,29933,12,9,3,7,1,5,2,5178,0,40,40,1
53,1,227836,16,10,1,5,2,5,2,0,0,40,40,0
48,4,481987,1,6,3,4,1,5,2,0,0,40,40,0
31,1,484669,16,10,5,13,2,5,2,0,0,40,40,0
40,1,26358,8,12,5,1,2,5,1,0,0,40,40,0
24,3,249957,16,10,5,4,4,5,2,0,0,40,40,0
36,3,336367,8,12,5,4,5,5,2,0,0,50,40,0
55,3,189528,5,3,3,3,1,5,2,0,0,50,40,0
29,3,114224,10,13,3,10,1,5,2,0,0,40,40,1
31,6,29152,3,8,3,8,6,5,1,0,0,40,40,0
56,3,199763,16,10,3,3,1,5,2,0,0,45,40,0
21,3,90935,9,11,5,14,4,5,2,0,0,40,40,0
21,3,177125,16,10,5,6,2,5,2,0,0,20,40,0
40,4,64885,13,14,3,12,1,5,2,0,0,70,40,1
61,6,159908,2,7,7,8,5,5,1,0,0,32,40,1
24,3,86745,10,13,5,1,3,2,1,0,0,16,40,0
25,3,198986,10,13,5,1,2,5,2,0,0,40,40,1
55,3,419732,16,10,1,8,5,5,1,0,0,38,40,0
34,6,44464,11,16,5,10,2,5,1,0,0,60,40,0
22,5,279802,16,10,5,10,4,5,1,0,0,3,40,0
31,3,342730,8,12,6,14,2,5,2,0,0,45,40,0
41,6,106900,13,14,3,10,1,5,2,7298,0,60,40,1
45,3,120131,16,10,3,3,1,5,2,0,1887,40,40,1
50,2,199995,10,13,1,11,2,5,2,0,0,40,40,1
17,3,132636,2,7,5,14,4,5,1,0,0,16,40,0
32,4,110331,12,9,3,12,1,5,2,0,0,65,40,1
25,3,333677,12,9,5,7,4,5,2,0,0,36,40,0
53,5,152652,16,10,3,5,1,5,2,0,0,50,40,0
32,3,198068,12,9,5,14,2,5,2,0,0,60,40,0
21,6,96483,16,10,5,1,4,2,1,0,0,12,40,0
23,3,520759,12,9,5,8,2,3,2,0,0,30,40,0
32,5,34572,12,9,1,5,2,5,2,0,0,65,40,0
46,3,251786,4,2,6,8,2,5,1,0,0,40,27,0
31,3,53042,16,10,3,7,1,3,2,0,0,40,39,0
31,3,188096,10,13,5,10,2,5,1,0,0,72,40,1
32,3,235124,9,11,1,10,2,5,2,0,0,40,40,0
21,3,145964,3,8,5,5,2,5,2,0,0,40,40,0
28,2,401886,12,9,5,1,3,5,2,0,0,20,40,0
28,2,86615,12,9,5,8,4,3,2,0,0,30,40,0
30,3,393965,8,12,1,1,2,5,1,0,0,25,40,0
18,3,40822,2,7,5,6,4,5,2,0,0,15,40,0
50,3,283281,6,4,3,7,1,3,2,0,0,40,40,0
24,3,121313,12,9,3,1,1,5,2,0,0,40,40,0
30,6,46144,12,9,2,1,4,5,1,0,0,38,40,0
25,3,206343,12,9,5,11,3,5,2,0,0,40,40,0
51,5,141388,12,9,3,5,1,5,2,0,0,55,40,0
48,5,373606,16,10,1,12,5,5,2,0,0,65,40,1
52,3,181901,12,9,4,5,3,5,2,0,0,20,27,0
41,5,111772,8,12,3,3,1,5,2,0,1887,40,40,1
41,3,171351,16,10,3,3,1,5,2,0,0,40,40,0
29,3,133937,10,13,3,10,1,5,2,0,0,40,40,1
59,2,212600,16,10,6,11,2,5,2,0,0,40,40,1
53,3,250034,10,13,3,4,1,3,2,0,0,50,40,1
21,3,96844,16,10,5,1,2,5,1,0,0,20,40,0
29,4,138597,8,12,5,10,3,3,1,0,0,40,40,0
46,3,95636,16,10,1,6,2,5,2,0,0,45,40,0
47,3,72880,13,14,5,10,2,5,1,0,0,40,40,0
22,3,109482,16,10,5,10,4,5,2,0,0,98,40,0
19,5,67929,16,10,5,5,4,5,2,0,0,50,40,0
20,3,27049,16,10,5,4,4,5,1,0,0,20,40,0
25,3,117589,8,12,5,1,2,5,1,0,0,40,40,0
42,3,183384,16,10,1,1,2,3,1,0,0,40,40,0
35,3,106347,12,9,3,4,1,5,2,0,0,45,40,0
29,3,274969,12,9,5,3,5,5,1,0,0,42,40,0
24,3,341368,12,9,5,1,2,5,2,0,0,40,40,0
52,3,259583,12,9,3,1,1,5,2,0,0,40,40,0
39,4,286261,13,14,5,10,2,5,1,0,0,40,40,0
41,3,165798,5,3,1,8,5,5,1,0,0,40,34,0
29,3,186624,12,9,3,8,6,5,1,0,0,40,5,0
49,3,250733,12,9,3,3,1,5,2,0,0,46,40,0
44,3,373050,12,9,3,14,1,5,2,0,0,40,40,0
33,3,58305,9,11,3,3,1,5,2,0,0,40,40,0
46,3,264210,16,10,3,5,6,5,1,0,0,20,40,0
43,3,260696,10,13,1,4,2,5,1,0,0,40,40,0
22,3,191342,10,13,5,12,4,2,2,0,0,50,37,0
43,3,96249,12,9,3,7,1,5,2,0,0,42,40,1
54,3,182187,9,11,3,11,1,3,2,15024,0,38,24,1
30,5,523095,16,10,5,3,2,5,2,0,0,45,40,0
44,3,177905,16,10,1,7,5,5,2,0,0,58,40,1
64,4,195366,10,13,3,10,1,5,2,0,0,40,40,0
75,5,184335,2,7,3,4,1,5,2,0,0,30,40,0
41,3,204410,12,9,3,3,1,5,2,0,1485,44,40,1
44,3,115323,13,14,3,4,1,5,2,0,0,40,40,1
20,3,238917,12,9,5,3,3,5,2,0,0,40,8,0
58,4,104333,12,9,1,12,2,5,2,0,0,50,40,0
41,3,212894,5,3,3,6,1,5,2,0,0,40,14,0
38,3,176101,10,13,3,4,1,5,2,0,0,40,40,0
23,3,60409,12,9,5,4,2,5,1,0,0,40,40,0
48,5,28791,12,9,3,12,6,5,1,0,0,50,40,0
45,3,192835,10,13,3,4,1,5,2,0,1977,55,40,1
23,3,278391,12,9,5,14,4,5,2,0,0,40,40,0
30,3,345705,16,10,3,4,3,5,2,0,0,40,40,0
55,3,170287,16,10,3,10,1,5,2,0,0,40,32,1
32,3,106014,16,10,3,12,1,5,2,5178,0,50,40,1
32,3,217304,10,13,5,11,2,3,2,0,0,30,40,0
42,2,180318,1,6,5,5,5,5,2,0,0,35,40,0
47,3,167159,12,9,1,7,2,5,2,4650,0,40,40,0
31,3,382368,16,10,5,1,2,5,2,0,0,40,11,0
24,3,450695,16,10,5,12,4,5,2,0,0,35,40,0
20,3,50648,12,9,5,6,4,5,2,0,0,35,40,0
29,3,116662,10,13,5,6,2,5,2,0,0,40,40,0
35,2,231180,12,9,3,14,1,5,2,0,0,45,40,0
46,3,97883,10,13,5,12,2,5,1,0,0,35,40,0
59,6,261584,10,13,5,4,2,3,1,0,0,40,29,0
33,3,175697,10,13,3,4,1,5,2,15024,0,60,40,1
54,3,102828,12,9,3,3,1,5,2,0,0,49,40,0
90,1,195433,12,9,3,3,1,5,2,0,0,30,40,0
43,3,274363,10,13,3,4,1,5,2,0,1902,40,9,1
30,3,287908,12,9,3,7,1,3,2,0,0,40,40,0
23,3,187513,16,10,5,8,4,5,2,0,0,32,40,0
19,3,186159,16,10,5,12,2,5,1,0,0,40,40,0
31,3,363130,12,9,5,8,5,3,2,0,0,18,40,0
17,3,47771,2,7,5,10,4,5,1,0,0,20,40,0
21,3,120326,16,10,5,1,4,5,1,0,0,40,40,0
27,3,156516,16,10,3,1,6,3,1,0,2377,20,40,0
22,3,228452,1,6,5,3,2,5,2,0,0,30,40,0
36,2,223433,9,11,3,11,1,5,2,0,0,53,40,1
34,3,203488,12,9,5,3,2,5,2,0,0,40,40,0
54,4,172175,16,10,3,14,1,5,2,0,0,40,40,1
31,3,381153,1,6,3,13,1,5,2,0,0,40,40,1
37,3,208358,12,9,3,3,1,5,2,0,0,40,40,1
48,2,407495,8,12,3,11,1,5,2,0,0,56,40,1
54,2,288825,12,9,3,14,1,3,2,0,0,40,40,0
37,4,51264,9,11,3,12,1,5,2,0,0,40,40,1
57,3,346963,10,13,3,4,1,5,2,0,0,40,40,1
57,3,35884,12,9,1,8,2,5,1,0,0,40,40,0
25,3,353795,16,10,3,1,6,3,1,3103,0,40,40,1
57,3,70720,12,9,3,8,1,5,2,0,0,78,40,0
29,3,29865,12,9,1,12,2,1,1,0,0,50,40,0
24,3,142528,16,10,5,12,4,5,2,0,0,20,40,0
28,2,167536,8,12,7,10,5,5,2,0,0,40,40,0
31,3,114691,12,9,5,12,4,5,2,0,0,40,40,0
23,3,272185,9,11,5,3,4,5,2,0,0,33,40,0
36,3,183902,10,13,3,10,6,5,1,0,0,4,40,1
52,3,128871,6,4,1,7,2,5,1,0,0,64,40,0
32,3,211699,8,12,3,4,6,5,1,0,1485,40,40,1
30,3,170130,12,9,1,1,5,5,1,0,0,40,40,0
28,3,291374,12,9,5,1,5,3,1,0,0,40,40,0
