age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_label
46,3,353512,12,9,3,7,1,5,2,0,0,40,40,1
33,3,279524,12,9,1,7,2,5,1,0,0,40,40,0
53,6,77651,12,9,3,3,1,5,2,0,0,40,40,0
53,3,424079,13,14,3,4,1,5,2,15024,0,55,40,1
58,3,140363,12,9,1,12,2,5,2,0,0,36,40,0
30,3,109282,16,10,5,12,4,5,2,0,0,20,40,0
58,1,244830,10,13,6,10,2,5,2,4787,0,40,40,1
44,3,211531,16,10,3,4,1,5,2,0,0,50,40,0
42,3,221172,10,13,3,4,1,5,2,0,0,40,40,1
40,3,439919,7,5,3,7,1,5,2,0,0,40,27,0
37,5,112497,13,14,3,4,1,5,2,0,0,50,40,1
39,3,158956,16,10,5,8,5,3,1,0,0,40,40,0
39,3,248694,12,9,5,3,2,5,2,0,0,60,40,0
27,3,154210,2,7,4,12,4,2,2,0,0,35,20,0
21,3,176356,8,12,5,1,4,5,1,0,0,20,40,0
25,3,253267,16,10,3,1,1,3,2,0,1902,36,40,1
36,3,201117,10,13,3,4,1,5,2,0,0,50,40,0
31,3,126950,12,9,1,14,2,5,2,0,0,40,40,0
22,3,199336,16,10,5,7,4,5,2,0,0,25,40,0
65,3,225580,12,9,1,12,2,5,1,0,0,20,40,0
34,3,293703,16,10,3,3,1,2,2,0,0,40,31,0
44,4,229466,16,10,3,4,1,5,2,0,0,50,40,1
26,6,158963,13,14,5,4,2,5,1,0,0,40,40,0
19,4,170125,12,9,5,12,4,5,2,0,0,40,40,0
45,3,45857,2,7,3,8,6,5,1,0,0,36,40,0
75,4,81534,12,9,7,12,3,2,2,0,0,35,40,1
70,3,184176,12,9,1,8,2,5,1,0,0,28,40,0
41,5,153132,15,15,3,4,1,5,2,15024,0,40,40,1
22,3,210781,10,13,5,1,4,5,1,0,0,35,40,0
33,3,179758,12,9,3,12,6,5,1,0,0,20,40,0
62,3,202242,12,9,3,7,1,5,2,0,0,48,40,0
33,3,154120,12,9,1,6,4,5,2,0,0,45,40,0
48,5,52240,9,11,3,4,6,5,1,0,0,25,40,1
22,2,273734,12,9,5,5,4,5,2,0,0,20,40,0
34,3,182177,12,9,1,3,2,5,2,3325,0,35,40,0
33,6,220066,11,16,3,10,6,5,1,0,0,48,40,1
33,3,159442,10,13,3,8,6,5,1,0,0,40,40,0
54,3,87205,12,9,7,8,2,5,1,0,0,15,40,0
40,3,125776,9,11,3,1,1,5,2,0,0,40,40,1
24,3,103064,12,9,5,12,4,5,1,0,0,55,40,0
21,6,142766,16,10,5,4,4,5,2,0,0,40,40,0
54,2,182388,12,9,3,8,6,5,1,0,0,35,40,0
62,3,150693,12,9,7,1,2,5,1,0,0,42,40,0
28,3,22422,12,9,5,4,2,5,2,0,0,40,40,0
36,3,732569,7,5,1,1,5,5,1,0,0,40,40,0
23,3,216639,10,13,5,13,2,5,1,0,0,40,40,0
22,3,65225,1,6,5,8,4,5,1,0,0,40,40,0
58,3,95835,16,10,3,13,1,5,2,0,0,36,40,0
26,3,291968,10,13,5,10,2,5,2,0,0,40,40,0
28,3,32291,10,13,5,10,2,5,1,2174,0,40,40,0
25,3,261519,12,9,5,12,4,5,2,0,0,35,40,0
55,3,154580,1,6,3,8,1,3,2,2580,0,40,40,0
25,3,176729,12,9,3,3,1,5,2,0,0,40,40,1
27,3,177351,10,13,5,12,2,5,2,0,0,45,40,0
45,3,285060,10,13,3,4,1,5,2,0,0,50,40,1
44,3,286750,16,10,3,14,1,3,2,0,0,40,40,0
48,3,145041,12,9,5,7,3,5,2,0,0,40,6,0
21,3,322674,16,10,5,8,2,5,2,0,0,32,40,0
46,4,192779,15,15,3,10,1,5,2,15024,0,60,40,1
37,3,635913,10,13,5,4,2,3,2,0,0,60,40,1
49,3,175070,16,10,1,8,5,5,1,0,0,40,40,0
36,3,240323,16,10,7,1,5,3,1,0,0,40,40,0
40,3,240124,12,9,3,4,1,5,2,0,0,40,40,1
24,3,179203,3,8,5,12,3,5,2,0,0,55,40,0
25,3,86872,12,9,3,12,1,5,2,0,0,40,40,0
30,3,252646,16,10,6,14,2,5,2,0,0,20,40,0
74,6,117017,16,10,6,12,2,5,2,0,0,16,40,0
26,3,242768,10,13,5,10,2,5,2,0,0,38,40,0
28,3,298696,10,13,5,1,4,5,1,0,0,40,40,0
58,4,100960,12,9,3,12,1,5,2,0,0,50,40,0
32,3,227669,16,10,5,7,4,3,1,0,0,40,40,0
46,3,375606,11,16,5,10,2,5,2,0,0,40,40,1
44,3,259479,12,9,1,14,5,5,2,0,0,50,40,0
38,3,29874,9,11,3,3,1,5,2,0,0,40,40,0
38,3,32916,16,10,3,4,1,5,2,0,0,45,40,0
31,1,351141,12,9,3,13,1,5,2,0,0,40,40,0
40,3,77247,3,8,3,3,1,5,2,0,0,50,40,1
35,3,259846,12,9,3,3,1,5,2,0,0,55,40,0
61,3,123273,5,3,1,14,2,5,2,0,1876,56,40,0
22,3,162282,9,11,5,4,4,5,2,0,0,40,40,0
23,3,162282,16,10,5,6,2,5,2,0,0,25,40,0
34,3,89644,16,10,3,12,1,5,2,0,0,55,40,1
37,3,272950,12,9,3,4,1,5,2,0,0,40,40,0
67,2,256821,12,9,1,11,2,3,2,0,0,20,40,0
23,3,252153,16,10,5,8,2,5,1,0,0,28,40,0
28,3,116531,12,9,5,1,2,5,1,0,0,40,40,0
23,3,148315,16,10,6,3,4,5,2,0,0,40,40,0
31,3,73796,16,10,7,4,5,5,1,0,0,30,40,0
63,3,100099,7,5,3,14,1,5,2,0,0,40,40,0
30,2,118500,10,13,5,10,2,5,1,0,0,40,40,0
54,3,315804,12,9,1,3,2,5,2,0,0,40,40,0
31,3,42900,10,13,5,13,2,5,2,0,0,37,40,0
28,3,113870,12,9,5,1,2,5,2,0,0,40,40,0
50,2,139296,2,7,5,3,5,5,2,0,0,40,40,0
38,3,159179,16,10,3,4,1,5,2,0,1902,50,40,1
25,5,305449,16,10,5,7,4,5,2,0,0,40,40,0
41,3,303510,12,9,3,4,1,5,2,0,0,40,40,0
30,3,110239,1,6,3,14,1,5,2,0,0,55,40,0
43,3,244172,12,9,6,14,5,5,2,0,0,40,27,0
32,4,244665,12,9,3,3,1,5,2,5178,0,45,40,1
27,6,28848,10,13,5,10,2,5,2,0,0,9,40,0
26,3,318934,1,6,3,6,1,5,2,0,0,40,40,0
29,3,107812,16,10,5,10,2,5,2,0,0,15,40,0
57,2,190748,16,10,1,4,5,5,1,0,0,35,40,0
29,3,128604,12,9,3,3,1,2,2,0,0,40,40,0
25,3,374918,3,8,3,8,6,5,1,0,0,40,40,0
51,3,63424,13,14,3,10,6,5,1,0,0,40,40,1
60,3,399387,6,4,6,9,5,3,1,0,0,15,40,0
26,3,248990,2,7,3,1,1,5,2,0,0,40,40,1
39,3,352248,8,12,3,1,1,5,2,0,0,40,40,0
26,3,378322,2,7,3,3,1,5,2,0,0,40,40,0
45,3,154308,13,14,3,4,1,3,2,0,0,40,40,1
40,3,141245,10,13,3,8,6,5,1,0,0,40,34,0
42,1,178470,12,9,1,1,2,5,1,0,0,40,40,0
39,3,257942,12,9,5,4,2,5,2,0,0,40,40,0
64,4,59145,11,16,3,4,1,5,2,0,1902,60,40,1
33,3,229716,12,9,1,1,2,5,2,0,0,38,40,0
25,3,108301,12,9,6,8,5,5,1,0,0,20,40,0
45,3,102308,13,14,3,4,1,5,2,15024,0,60,40,1
18,3,112974,2,7,5,10,3,5,2,0,0,3,40,0
39,3,128392,12,9,3,7,1,5,2,0,1887,40,40,1
43,4,198316,10,13,3,4,1,5,2,0,0,50,40,1
20,3,138938,16,10,5,10,4,5,1,0,0,10,40,0
42,2,238188,13,14,3,10,1,5,2,0,0,35,40,1
50,3,191299,12,9,3,3,1,5,2,0,0,50,40,0
37,3,191342,4,2,3,3,1,2,2,0,0,40,1,0
42,3,210534,5,3,6,1,3,5,2,0,0,40,8,0
54,3,192862,12,9,1,4,5,5,1,0,0,45,40,0
45,3,96975,16,10,1,6,5,5,1,0,0,40,40,0
35,3,194809,2,7,1,7,5,5,1,0,0,40,40,0
38,3,227794,10,13,5,1,2,3,2,0,0,40,40,0
33,3,333701,9,11,5,8,5,3,2,0,0,40,40,0
28,3,330466,10,13,5,10,2,2,2,0,0,40,18,0
49,3,236586,12,9,3,1,1,5,2,0,0,40,40,1
31,3,308540,16,10,3,3,1,5,2,0,0,40,40,1
34,3,189809,16,10,3,4,1,3,2,0,0,52,24,0
26,3,155752,16,10,3,7,1,3,2,0,0,40,40,0
41,5,169023,10,13,3,1,6,5,1,7688,0,40,40,1
18,3,327612,1,6,5,8,4,5,1,0,0,20,40,0
42,2,182302,12,9,3,3,1,5,2,0,0,40,40,0
28,3,398918,12,9,5,13,2,5,2,0,0,40,40,0
25,3,189656,10,13,5,13,2,5,2,0,0,60,40,1
41,2,297248,15,15,3,10,1,5,2,0,2415,45,40,1
54,3,263925,4,2,3,14,1,5,2,0,0,50,40,0
60,3,185836,15,15,3,4,1,5,2,0,0,40,40,1
34,3,193344,16,10,5,1,5,5,1,0,0,40,11,0
36,3,41017,16,10,3,4,1,5,2,0,0,52,40,1
31,3,127215,16,10,3,12,1,5,2,0,0,40,40,0
43,2,114859,16,10,3,14,1,5,2,0,0,17,40,0
29,3,154411,9,11,5,13,4,5,2,0,0,40,40,0
18,3,56613,16,10,5,11,4,5,1,0,0,20,40,0
50,1,65160,10,13,3,4,1,5,2,0,0,40,40,0
53,3,152883,12,9,7,1,2,3,1,0,0,40,40,0
31,3,134613,9,11,3,4,6,3,1,0,0,43,40,0
24,3,462820,10,13,5,5,2,5,2,0,0,40,40,0
35,3,190194,12,9,5,1,2,5,1,0,0,40,40,0
27,3,29904,10,13,5,13,2,5,1,0,0,40,40,0
39,3,179579,12,9,5,3,4,5,2,0,0,40,40,0
37,3,172694,16,10,3,6,1,3,2,0,0,50,40,0
60,6,114060,16,10,3,11,1,5,2,0,0,40,40,0
17,3,186067,1,6,5,13,4,5,2,0,0,10,40,0
33,6,313729,13,14,5,10,2,5,2,0,0,60,40,0
17,3,270587,2,7,5,8,4,5,2,0,0,20,9,0
39,5,50096,16,10,3,5,1,5,2,0,0,80,40,0
38,3,333651,10,13,3,10,1,5,2,15024,0,70,40,1
27,1,469705,12,9,5,3,2,3,2,0,1980,40,40,0
34,3,143392,12,9,5,12,4,5,1,0,0,40,40,0
58,1,319733,12,9,3,14,1,5,2,0,0,70,40,0
44,3,169397,12,9,3,3,1,5,2,0,0,40,40,1
63,5,271550,16,10,3,5,1,5,2,0,0,20,40,0
24,3,374253,12,9,6,8,2,5,1,0,0,55,40,0
39,3,187046,12,9,3,12,1,5,2,4064,0,38,40,0
32,3,183801,12,9,1,3,4,5,2,0,0,40,40,0
45,3,199590,5,3,3,14,1,5,2,0,0,38,27,0
49,3,94638,12,9,6,1,5,5,1,0,0,40,40,0
67,5,148690,13,14,7,10,2,5,2,18481,0,2,40,1
20,3,170091,16,10,5,8,4,5,1,0,0,35,40,0
23,3,124259,16,10,5,11,4,3,1,0,0,40,40,0
29,3,250967,9,11,3,10,1,5,2,0,0,40,40,0
41,5,66632,16,10,1,3,2,5,2,0,0,40,40,0
17,3,224073,2,7,5,12,4,5,2,0,0,20,40,0
46,6,111163,12,9,6,1,5,5,1,0,0,38,40,0
23,3,202344,10,13,5,10,4,5,1,0,0,40,40,0
24,3,215243,10,13,5,1,2,5,1,0,0,42,40,0
59,3,199713,12,9,3,3,1,5,2,0,0,40,40,0
49,5,343742,1,6,5,3,2,3,2,0,0,32,40,0
29,3,131714,1,6,1,7,2,3,1,0,0,25,40,0
55,3,118993,16,10,6,4,5,5,1,0,0,10,40,0
19,3,258470,12,9,5,6,2,5,2,0,0,40,40,0
27,3,233421,16,10,5,1,4,5,2,0,0,20,40,0
40,3,272343,12,9,3,1,6,5,1,0,0,40,40,1
64,4,179436,10,13,3,4,1,5,2,15024,0,55,40,1
36,2,192337,12,9,5,8,2,5,2,0,0,40,40,0
28,3,350254,4,2,5,9,2,5,1,0,0,40,27,0
24,3,185821,16,10,5,12,4,5,1,0,0,40,40,0
27,3,185647,12,9,3,7,1,5,2,0,0,50,40,1
45,2,197332,10,13,5,4,2,5,2,0,0,40,40,0
32,3,234755,12,9,6,3,5,3,2,0,0,40,40,0
23,3,33105,16,10,5,6,4,1,2,0,0,40,40,0
52,3,117674,16,10,3,4,1,5,2,0,0,40,40,1
45,3,233799,4,2,3,7,1,5,2,0,0,40,27,0
18,6,342852,12,9,5,1,4,5,2,0,0,40,40,0
38,3,40319,16,10,1,4,2,5,1,0,0,42,40,0
59,3,122283,15,15,3,10,1,2,2,99999,0,40,20,1
20,3,116375,7,5,5,12,4,5,1,0,0,40,40,0
38,2,73715,16,10,3,11,1,5,2,0,0,60,40,1
47,6,167281,10,13,3,8,1,5,2,0,0,40,40,0
46,3,122026,10,13,3,3,1,5,2,0,0,44,40,1
22,6,24395,16,10,3,1,6,5,1,0,0,20,40,0
44,5,216921,1,6,3,8,1,5,2,0,0,70,40,0
57,4,161662,10,13,3,4,1,5,2,7688,0,60,40,1
29,3,235168,8,12,3,12,1,5,2,0,0,60,40,0
36,3,206521,10,13,3,12,1,5,2,0,0,60,40,1
29,1,301010,16,10,5,2,2,3,2,0,0,60,40,0
39,3,370795,12,9,5,1,5,3,1,0,0,40,40,0
47,3,431515,9,11,3,3,1,5,2,0,0,40,40,1
18,3,180039,3,8,5,12,4,5,1,0,0,20,40,0
40,5,155106,7,5,3,3,1,5,2,0,0,40,40,1
43,3,39581,12,9,5,8,2,3,1,0,0,45,40,0
18,3,36162,2,7,5,3,4,5,2,0,0,5,40,0
31,3,367314,12,9,1,1,2,5,1,0,0,40,40,0
37,3,238049,7,5,5,9,2,5,1,0,0,30,8,0
47,3,192053,12,9,1,14,2,5,2,0,1590,40,40,0
36,1,218542,8,12,3,1,6,5,1,0,0,40,40,1
65,3,36209,1,6,3,6,1,5,2,0,0,22,40,1
41,6,129865,12,9,1,3,5,5,2,0,0,40,40,0
44,3,138845,16,10,3,14,1,5,2,0,0,40,40,0
35,3,147258,16,10,5,7,2,5,2,0,1974,40,40,0
38,3,312771,9,11,3,12,1,5,2,0,0,40,40,1
36,2,116892,16,10,3,3,1,5,2,0,0,40,40,0
33,3,83671,12,9,5,12,4,3,1,0,0,40,40,0
50,3,33304,12,9,3,3,1,5,2,0,0,40,40,1
41,3,96741,8,12,1,12,5,5,2,0,0,40,40,0
39,3,207824,12,9,5,6,4,5,2,0,0,60,40,0
33,3,213308,9,11,6,1,4,3,1,0,0,50,40,0
55,2,296085,8,12,3,10,1,2,2,0,0,40,40,1
38,3,197077,12,9,3,8,1,5,2,0,0,40,40,0
26,5,253899,10,13,1,12,2,5,2,0,0,40,40,0
23,3,212617,10,13,5,8,2,5,2,0,0,66,7,0
43,3,102180,13,14,3,10,1,5,2,0,0,40,40,1
32,3,199529,16,10,6,13,2,1,2,0,1980,40,40,0
35,3,167062,12,9,3,1,1,5,2,0,0,40,40,0
40,3,192381,16,10,3,3,1,5,2,0,0,50,40,1
31,3,201122,16,10,3,4,1,5,2,0,0,40,40,1
29,3,358124,12,9,5,8,3,3,1,0,0,52,40,0
35,3,140752,12,9,5,12,2,5,2,0,0,25,40,0
32,3,32406,10,13,5,10,2,5,1,0,0,50,40,0
43,3,172401,12,9,3,12,1,5,2,0,0,40,40,1
31,5,340939,10,13,5,13,2,5,2,0,0,40,40,0
24,3,215251,10,13,5,4,2,5,1,0,0,50,40,0
22,3,194829,10,13,5,4,2,5,2,0,0,30,40,0
39,3,140854,12,9,5,10,2,5,2,0,0,50,40,0
48,3,176732,7,5,1,12,2,5,1,0,0,40,40,0
28,3,133043,12,9,1,1,5,5,1,0,0,50,40,0
26,3,256000,15,15,3,10,1,5,2,99999,0,60,40,1
45,3,201127,12,9,3,7,1,5,2,0,0,40,40,0
42,3,177989,12,9,3,14,1,5,2,0,0,40,40,0
34,3,203051,10,13,3,1,1,5,2,0,0,27,40,0
28,3,190350,7,5,3,11,6,3,1,0,0,40,40,0
39,5,208109,12,9,3,14,1,5,2,0,0,60,40,1
43,3,388725,8,12,3,12,1,5,2,0,0,40,40,0
38,3,75826,15,15,3,10,6,5,1,0,0,40,40,0
21,3,277530,12,9,5,4,4,5,1,0,0,40,40,0
32,3,281030,12,9,3,7,1,5,2,0,0,40,40,0
26,3,101027,12,9,3,12,1,5,2,0,0,48,40,0
20,3,432154,12,9,5,12,4,5,1,0,0,8,27,0
43,3,214781,13,14,3,10,1,5,2,5178,0,40,40,1
56,3,134153,1,6,3,1,1,3,2,0,0,40,40,0
57,3,195835,16,10,4,1,2,5,2,0,0,40,40,0
90,3,40388,10,13,5,4,2,5,2,0,0,55,40,0
43,3,249771,12,9,3,14,1,2,2,0,0,99,40,0
52,3,203392,16,10,3,3,1,5,2,5013,0,40,40,0
30,3,281030,9,11,3,12,1,5,2,4064,0,40,40,0
26,3,523067,16,10,5,10,4,5,2,0,0,3,8,0
24,3,177287,3,8,5,8,4,5,1,0,0,38,40,0
23,3,227471,12,9,5,6,4,5,2,0,0,24,40,0
56,5,60166,4,2,5,4,2,1,2,0,0,65,40,0
51,3,34361,16,10,3,4,6,5,1,0,0,20,40,1
22,3,325033,3,8,5,11,4,3,2,0,0,35,40,0
41,2,111891,6,4,5,8,5,3,1,0,0,40,40,0
31,3,309974,16,10,6,13,5,3,1,0,0,40,40,0
31,3,72630,10,13,5,4,2,5,2,14084,0,50,40,1
50,3,163708,12,9,7,8,5,5,1,0,0,40,40,0
27,6,346406,10,13,5,10,5,5,2,0,0,50,40,0
26,3,310907,16,10,3,4,6,5,1,0,0,35,40,0
36,3,162651,12,9,6,1,2,5,2,0,0,40,4,0
20,3,203027,12,9,5,6,4,5,2,0,0,40,40,0
38,3,191479,16,10,1,4,4,3,1,0,0,40,40,0
51,3,55507,12,9,3,3,1,3,2,0,0,40,40,0
45,3,253116,1,6,1,8,5,3,1,0,0,40,40,0
23,3,176486,9,11,5,1,4,5,1,0,0,36,40,0
43,3,64631,12,9,3,3,1,5,2,0,0,40,40,0
32,3,317809,10,13,3,4,1,5,2,4064,0,50,40,0
26,2,180957,13,14,5,10,2,5,2,0,0,50,40,0
33,3,80945,12,9,3,7,1,5,2,0,0,40,40,0
19,3,171306,12,9,5,12,4,5,2,0,0,3,40,0
59,4,107287,1,6,7,4,5,5,1,0,2559,50,40,1
35,3,406051,11,16,5,10,2,5,1,0,0,80,40,1
34,3,184147,12,9,6,12,5,3,1,0,0,20,40,0
24,3,182812,16,10,5,1,4,5,1,3325,0,52,6,0
23,3,50953,16,10,5,13,2,5,1,0,0,40,40,0
31,3,159187,12,9,1,14,4,5,2,0,0,40,40,0
36,3,220585,8,12,3,4,1,5,2,0,0,50,40,1
38,4,269318,16,10,3,4,1,5,2,7298,0,40,40,1
27,3,214695,12,9,5,12,4,3,2,0,0,60,40,0
19,3,320014,16,10,5,8,4,5,2,0,0,25,40,0
25,3,242464,10,13,5,1,2,5,2,0,0,40,40,0
65,3,469602,10,13,3,12,1,5,2,0,0,15,40,0
52,3,176134,12,9,3,7,1,3,2,0,0,48,40,0
57,3,426263,13,14,1,4,5,5,2,0,0,40,40,1
48,3,232145,12,9,1,7,2,5,2,0,0,40,40,0
30,5,31510,8,12,1,3,2,5,2,0,0,50,40,0
39,3,70240,16,10,3,12,6,2,1,0,0,40,31,0
19,3,227491,12,9,5,12,2,2,1,0,0,40,40,0
37,3,212437,16,10,7,7,5,3,1,0,0,48,40,0
54,3,118793,12,9,3,1,1,5,2,0,0,45,40,0
50,3,301024,10,13,6,12,2,5,2,0,0,40,40,1
43,3,186396,7,5,5,7,2,5,1,0,0,20,40,0
59,3,656036,10,13,6,1,5,5,2,0,0,60,40,0
57,3,133902,12,9,7,4,5,5,1,0,0,45,40,0
20,3,168187,16,10,5,8,3,5,1,4416,0,25,40,0
20,3,213719,12,9,5,12,4,3,1,0,0,20,40,0
60,6,352156,15,15,3,10,1,5,2,0,0,40,40,1
27,3,140863,12,9,5,14,2,5,2,0,0,60,40,0
31,3,243442,12,9,3,1,1,5,2,0,0,50,40,0
58,3,147707,2,7,3,12,1,5,2,0,0,40,40,0
38,2,331609,16,10,7,14,2,3,1,0,0,47,40,0
43,4,117158,10,13,3,12,1,5,2,15024,0,60,40,1
54,3,285854,12,9,3,14,1,5,2,0,0,40,40,1
41,3,156566,10,13,3,4,1,5,2,4386,0,50,40,1
30,3,162572,10,13,5,4,2,5,2,0,0,70,40,1
58,3,222247,1,6,3,14,1,5,2,0,1887,40,40,1
51,3,237630,12,9,3,13,1,5,2,7298,0,50,40,1
37,1,448337,12,9,5,4,5,3,1,0,0,40,40,0
59,3,59469,13,14,3,13,1,5,2,0,0,40,21,0
45,3,278151,12,9,3,11,1,5,2,0,0,40,40,0
55,6,120781,11,16,3,10,1,2,2,0,0,40,20,1
52,3,102828,12,9,3,10,1,5,2,7688,0,40,40,1
48,5,191389,16,10,6,12,5,5,1,0,0,50,40,0
27,3,406662,12,9,5,1,2,5,2,4416,0,40,40,0
32,3,205152,12,9,3,4,1,5,2,3103,0,40,40,1
28,3,111696,12,9,6,3,2,5,2,0,1974,40,40,0
48,3,105838,10,13,3,4,1,5,2,0,0,45,40,1
21,3,72593,12,9,5,8,4,5,2,0,0,40,40,0
27,3,376150,16,10,4,12,2,5,1,0,0,25,40,0
20,3,107658,16,10,5,13,2,5,1,0,0,10,2,0
28,5,38079,16,10,3,5,1,5,2,0,0,55,40,0
46,6,363875,16,10,1,11,5,1,1,0,0,40,40,0
32,3,101562,10,13,5,10,2,5,1,0,0,45,40,0
20,3,79691,12,9,5,7,4,5,2,0,0,40,40,0
52,4,415037,16,10,1,4,2,5,2,0,0,65,40,1
50,4,174855,12,9,1,4,5,5,1,0,0,40,40,0
28,3,219267,12,9,5,8,5,5,1,0,0,28,40,0
47,6,118447,10,13,3,10,1,5,2,0,0,60,40,1
27,3,106039,10,13,1,10,4,5,1,0,0,50,40,0
33,3,206609,10,13,3,4,1,5,2,0,0,45,40,0
22,3,72310,12,9,5,14,2,5,2,0,0,70,40,0
40,1,219266,12,9,3,4,1,5,2,0,0,40,40,1
58,4,113806,10,13,3,4,1,5,2,7688,0,30,40,1
19,3,235849,12,9,5,14,4,5,2,0,0,35,40,0
32,6,159247,13,14,3,10,1,5,2,0,0,50,40,0
21,3,199419,16,10,5,1,2,5,1,0,0,40,40,0
45,2,127678,9,11,3,11,1,5,2,0,0,60,40,1
74,3,129879,12,9,7,1,2,5,1,15831,0,40,40,1
37,3,177895,16,10,3,13,6,5,1,5013,0,40,40,0
19,3,151801,1,6,5,6,4,5,2,0,0,39,40,0
68,3,121846,6,4,7,8,5,1,1,0,0,20,40,0
34,3,418020,11,16,3,10,1,5,2,0,0,50,40,1
48,3,192791,12,9,3,7,1,5,2,0,0,40,40,0
31,3,58582,16,10,5,3,2,5,2,0,0,46,40,0
37,3,236359,16,10,1,1,2,3,1,0,0,37,40,0
60,2,93272,12,9,3,8,1,5,2,0,0,40,40,0
48,3,182211,12,9,3,3,1,5,2,0,0,44,40,1
47,3,161950,10,13,1,8,2,5,1,0,0,25,11,0
23,3,274424,2,7,6,8,5,5,1,0,0,40,40,0
32,3,127895,16,10,5,4,5,3,1,0,0,35,40,0
22,3,37894,12,9,6,8,3,5,2,0,0,35,40,0
47,5,102583,10,13,5,12,2,5,2,0,0,35,40,0
36,3,35429,16,10,3,4,1,5,2,0,0,60,40,0
38,3,103474,9,11,1,1,5,5,1,0,0,40,40,0
34,3,117529,16,10,3,5,1,5,2,0,0,54,27,0
24,3,303296,16,10,3,1,6,2,1,0,0,40,26,0
24,3,72143,10,13,5,12,2,5,1,0,0,20,40,0
40,1,177595,16,10,3,3,1,5,2,0,1579,40,40,0
44,3,296728,13,14,3,4,1,5,2,0,0,40,40,1
24,3,274398,16,10,5,1,4,3,1,0,0,20,40,0
48,3,330470,16,10,3,6,1,5,2,0,0,30,40,0
34,3,148226,12,9,5,7,5,3,1,0,0,48,40,0
37,3,80410,2,7,3,8,1,5,2,0,0,40,40,0
32,3,207668,10,13,3,4,1,5,2,15024,0,45,40,1
55,3,325007,8,12,3,13,1,5,2,0,0,25,40,0
20,3,116791,12,9,5,7,3,5,1,0,0,40,40,0
25,3,195481,12,9,3,1,3,5,2,0,0,40,40,0
61,6,379885,11,16,3,10,1,5,2,0,1902,40,40,1
55,3,189933,1,6,3,3,1,5,2,0,0,40,40,0
50,5,131982,12,9,3,8,1,2,2,0,0,60,36,0
26,5,37023,16,10,3,5,1,5,2,0,0,78,40,0
40,5,33068,12,9,3,5,1,5,2,0,0,50,40,0
44,3,192976,12,9,3,14,1,1,2,0,0,40,40,0
28,2,251854,16,10,5,1,5,3,1,0,0,40,40,0
47,3,180551,16,10,3,14,1,5,2,0,0,50,40,0
43,3,245842,12,9,3,7,1,5,2,0,0,44,27,0
35,3,223514,10,13,3,1,6,3,1,0,0,40,40,0
34,3,114955,8,12,1,7,2,5,2,0,0,40,40,0
60,5,96073,12,9,3,3,1,5,2,0,0,30,40,0
21,3,107452,12,9,5,3,3,5,2,0,0,40,40,0
34,3,225548,10,13,3,11,1,3,2,0,0,30,40,0
33,3,117983,12,9,5,1,2,5,1,0,0,41,40,0
30,3,30063,12,9,1,8,5,5,1,0,0,32,40,0
27,3,303954,10,13,3,12,1,5,2,0,0,45,40,0
41,3,154076,16,10,3,1,1,5,2,0,0,50,40,1
68,3,123653,5,3,6,8,2,5,2,0,0,12,23,0
45,3,473171,12,9,3,3,1,5,2,0,0,40,40,0
57,3,372020,16,10,3,12,1,5,2,5013,0,50,40,0
45,3,203653,12,9,3,1,1,3,2,7298,0,40,40,1
32,3,236543,3,8,1,11,4,5,2,0,0,54,27,0
27,3,166350,12,9,5,12,2,5,2,0,0,50,40,0
45,1,273194,12,9,5,14,2,3,2,3325,0,40,40,0
28,3,227778,9,11,5,8,3,3,2,0,0,40,40,0
51,3,146767,9,11,3,10,1,5,2,0,0,40,40,1
35,6,211115,16,10,5,11,2,3,2,0,0,40,40,0
45,2,153312,13,14,3,10,1,3,2,0,0,10,40,1
72,3,497280,7,5,7,8,5,3,1,0,0,20,40,0
66,3,127921,12,9,5,14,2,5,2,2050,0,55,40,0
45,3,213620,12,9,5,8,4,5,1,0,0,40,40,0
38,3,169672,12,9,3,4,1,5,2,0,0,40,40,0
40,3,327573,9,11,3,3,1,5,2,0,0,40,40,0
38,3,89559,16,10,6,10,5,5,1,0,0,40,11,0
53,6,153486,1,6,3,14,1,5,2,0,0,40,40,1
45,3,200363,9,11,1,4,2,5,1,0,0,44,40,0
39,3,106183,12,9,1,8,5,1,1,6849,0,40,40,0
63,3,122442,3,8,3,3,1,5,2,0,0,40,40,0
35,3,115214,12,9,5,7,5,5,2,6497,0,65,40,0
29,3,209934,5,3,3,8,1,5,2,0,0,40,27,0
24,3,173736,9,11,5,3,2,5,2,0,0,55,40,0
39,3,101073,8,12,3,12,1,5,2,0,0,24,40,0
22,3,174461,16,10,5,1,4,5,1,0,0,15,40,0
35,1,245372,12,9,5,1,2,5,2,0,0,40,40,0
41,5,240900,12,9,1,5,3,5,2,0,0,20,40,0
27,3,302422,16,10,5,7,4,5,2,0,0,40,40,0
47,3,190072,16,10,1,12,5,5,2,0,0,50,40,0
35,3,179579,12,9,3,14,1,5,2,0,0,40,40,0
75,3,71898,14,1,5,9,2,2,1,0,0,48,31,0
23,1,344394,16,10,3,1,3,5,1,0,0,40,40,0
46,3,270693,12,9,5,6,4,5,2,3674,0,30,40,0
47,3,76612,12,9,3,10,1,5,2,0,0,50,40,0
19,3,217418,16,10,5,1,3,3,1,0,0,38,40,0
